0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.29545,0.092784,0.13545,0.09697,0.049724,0.018072,0.051282,0.064171,0.10714,0.1066,0.072046,0.017544,0.083333,0.0625,0.022472,0.037209,0.042607,0.044776,0.088542,0.05679,0.040573,0.051213,0.046729,0.034314,0.039578,0.028436,0.040404,0.047619,0.03908,0.073733,0.018182,0.052632,0.06801,0.041534,0.041667,0.053922,0.026005,0.050667,0.032407,0.056122,0.044118,0.049751,0.049412,0.057644,0.064267,0.076167,0.10417,0.15825,0.15274,0.048128,0.098667,0.041026,0.050505,0.067708,0.069149,0.03662,0.05,0.13636,0.087719,0.044156,0.104,0.12251,0.091398,0.052381,0.045226,0.073791,0.064599,0.063014,0.065657,0.057592,0.054726,0.026316,0.039326,0.055422,0.073791,0.06599,0.076517,0.076923,0.063492,0.049751,0.046948,0.12676,0.071066,0.068354,0.06,0.061538,0.090379,0.050938,0.014706,0.063291,0.058824,0.033079,0.059701,0.073171,0.094737,0.064267,0.040189,0.057935,0.044776,0.049096
0.20332,-0.24375,-0.060071,-0.20139,-0.22807,-0.26619,-0.26452,-0.22917,-0.13653,-0.17526,-0.24739,-0.27336,-0.26984,-0.25081,-0.21642,-0.31343,-0.28947,-0.31889,-0.19322,-0.3065,-0.30189,-0.28053,-0.31361,-0.33131,-0.27458,-0.30275,-0.28025,-0.29091,-0.29091,-0.31176,-0.23194,-0.25342,-0.26115,-0.21705,-0.28571,-0.26183,-0.30675,-0.2517,-0.3314,-0.26384,-0.32492,-0.30408,-0.32558,-0.27044,-0.28076,-0.27329,-0.23684,0.033333,-0.22337,-0.26599,-0.17857,-0.28477,-0.28155,-0.27632,-0.28387,-0.25795,-0.28889,-0.19728,-0.24555,-0.2678,-0.26282,-0.17526,-0.20962,-0.29968,-0.26733,-0.26557,-0.27759,-0.2628,-0.30031,-0.26557,-0.29032,-0.28082,-0.30435,-0.28707,-0.26667,-0.3038,-0.24658,-0.27213,-0.24211,-0.31034,-0.31548,-0.11594,-0.27036,-0.26452,-0.31677,-0.28339,-0.2028,-0.25597,-0.34146,-0.29968,-0.3271,-0.29139,-0.26073,-0.19847,-0.26174,-0.25503,-0.31481,-0.27632,-0.26531,-0.28105
-0.20968,-0.19028,0.037037,0.04065,0.03125,-0.021834,-0.21705,-0.19847,0.052632,0.07563,0.055118,0.03321,0.067265,0.054852,-0.072165,-0.12033,-0.12971,0.069124,0.085714,0.0026385,0.0088496,0.099174,0.056911,-0.067524,-0.18705,-0.15481,-0.16183,-0.096491,-0.17736,-0.049327,0.058824,0.012121,-0.023585,0.05036,0.062731,-0.075075,-0.076453,-0.14754,-0.13333,-0.027523,-0.080851,-0.21839,-0.15126,-0.17323,-0.02027,0.098712,0.074074,0.039326,0.017284,-0.036011,0.004878,-0.097744,-0.036364,-0.013699,-0.023474,-0.050505,-0.040359,-0.12712,-0.11894,0.013453,0.031802,0.093333,0.031325,-0.046512,-0.0049751,-0.010183,-0.078385,0.080569,0.09465,0.042654,0.031963,-0.14286,-0.16102,-0.09009,-0.044643,-0.048889,-0.1234,-0.050228,-0.12,-0.086162,0.063063,-0.0044843,0.07173,0.0,0.022624,0.12,0.072464,-0.014286,-0.0029155,-0.075718,-0.076471,-0.12941,-0.087948,-0.13805,0.011765,-0.16031,-0.06422,-0.045872,0.018868,0.014085
0.30597,0.03386,0.084211,0.040214,-0.040964,-0.034722,-0.01978,-0.011655,0.060109,0.0553,-0.029412,-0.073286,0.0066519,-0.021368,-0.071253,-0.040816,-0.042194,-0.038697,0.063725,-0.0043478,-0.00611,-0.031111,-0.015936,-0.065539,-0.034934,-0.035491,-0.042735,-0.024793,-0.030303,-0.0019646,-0.085106,-0.023256,-0.0044643,-0.070336,-0.042918,0.0065646,-0.032389,-0.0092593,-0.0059172,0.0089286,-0.052632,-0.049587,0.085271,-0.025532,-0.014862,-0.0020704,0.038724,0.13208,0.035398,-0.035088,0.057143,-0.03212,-0.029536,-0.019523,-0.012931,-0.062035,-0.035398,0.064677,-0.052897,-0.046154,0.060241,0.1875,0.027778,-0.026157,-0.021459,-0.004386,0.0022075,-0.032823,-0.030675,-0.027837,0.098143,-0.057816,-0.053333,-0.0041667,-0.0021598,0.014799,0.01139,-0.023555,0.016949,-0.042735,-0.034483,0.052369,-0.0044248,0.0,0.025761,0.0090909,0.04918,-0.036697,-0.0091324,-0.028571,-0.019608,-0.035639,-0.012712,-0.013333,0.0064795,-0.0043668,-0.030303,-0.006424,-0.01978,-0.025751
-0.25079,-0.17073,-0.14894,-0.14894,-0.15862,-0.16724,-0.14909,-0.13139,-0.15789,-0.17073,-0.15603,-0.17845,-0.19344,-0.18395,-0.1745,-0.16429,-0.17483,-0.18089,-0.19322,-0.18367,-0.18213,-0.2,-0.19205,-0.21569,-0.20521,-0.25806,-0.31915,-0.17568,-0.16892,-0.18919,-0.20521,-0.19737,-0.21683,-0.24051,-0.2293,-0.21569,-0.20915,-0.22186,-0.25806,-0.32326,-0.17726,-0.18954,-0.19218,-0.1987,-0.2,-0.21935,-0.23077,-0.2093,-0.21452,-0.22222,-0.23625,-0.25,-0.26582,-0.28662,-0.34557,-0.20132,-0.20261,-0.2,-0.21173,-0.21429,-0.2293,-0.2233,-0.21967,-0.24684,-0.23962,-0.25478,-0.27673,-0.23625,-0.26861,-0.29524,-0.23934,-0.2107,-0.21088,-0.22924,-0.23625,-0.22772,-0.22476,-0.21854,-0.24359,-0.19205,-0.1987,-0.20779,-0.21036,-0.20915,-0.21311,-0.22581,-0.23127,-0.23127,-0.21452,-0.22977,-0.22876,-0.24272,-0.27331,-0.22772,-0.19732,-0.19178,-0.18213,-0.20137,-0.25081,-0.20132
0.27152,0.095355,0.12948,0.069149,-0.0046296,0.29461,0.011236,0.051163,0.070707,0.13022,0.031175,-0.038136,0.1413,0.015453,-0.041037,0.043478,-0.02,-0.017964,0.10723,0.10565,0.070615,-0.021097,0.019523,-0.013274,-0.017964,0.049751,-0.0022472,0.03139,0.025057,0.018182,-0.07431,0.024155,0.030588,-0.058824,-0.0043668,0.089588,-0.026477,0.025287,-0.0019646,0.057692,-0.0079051,-0.0066815,0.091787,0.029345,0.25,0.052402,0.10361,0.1261,0.045752,-0.020921,0.066667,-0.016736,0.0086207,0.0021786,0.033557,-0.022333,0.017032,0.19774,0.034483,-0.02714,0.090476,0.18391,0.033259,-0.014799,0.067961,0.054118,0.051643,-0.008547,0.019523,-0.01833,0.13067,-0.026667,-0.025751,0.16568,0.055838,0.0,0.0021978,0.016166,0.015945,0.018605,-0.0041494,0.07619,0.033557,0.038375,0.066975,0.023656,0.0066815,-0.018018,0.0064516,0.032397,0.061905,0.0042918,-0.010309,-0.0075188,0.083933,0.098795,0.074074,0.066667,0.019608,-0.014614
0.37441,0.092896,0.081232,0.024658,-0.027295,0.23529,0.017632,0.030151,0.057851,0.1087,0.049563,-0.043084,0.049351,0.030151,-0.043678,0.046392,-0.041841,-0.025641,0.078947,0.26316,0.065657,-0.020408,-0.0046296,-0.045455,-0.026087,0.042105,0.0,0.014634,0.028424,-0.0044053,-0.052874,0.002611,0.0099502,-0.08642,-0.011655,0.10803,-0.030837,0.0048077,-0.029915,0.058824,-0.044025,-0.0096154,0.18012,0.064171,0.37607,0.050505,0.083333,0.050847,0.011287,-0.026316,0.047619,-0.017857,-0.0089686,-0.0093023,0.006993,-0.02439,0.016304,0.088889,-0.013774,-0.0070258,0.079787,0.097297,0.019324,-0.020785,0.063492,0.045685,0.016548,-0.018018,0.0022989,-0.034483,0.13772,-0.0074442,-0.016471,0.1495,0.044444,-0.0066225,0.007371,0.014706,0.022901,0.014925,-0.011186,0.02716,0.016867,0.029851,0.039024,-0.0090498,0.01199,-0.019608,0.029268,0.0092593,-0.014085,0.0,0.0022989,-0.042857,0.074074,0.10082,0.10092,0.086053,0.077419,-0.018433
0.19392,0.039548,0.039773,-0.018277,-0.034301,0.07541,-0.024,-0.012987,0.0080863,0.021053,0.011765,-0.050847,-0.0076726,0.030986,-0.067916,-0.017995,-0.06278,-0.056689,0.018767,0.073826,-0.0049751,-0.051402,-0.041363,-0.070423,-0.048724,-0.028424,-0.048101,-0.017903,-0.010638,-0.028571,-0.064439,-0.042105,-0.032911,-0.10145,-0.045783,0.1215,-0.056075,-0.034314,-0.042857,0.010929,-0.067873,-0.053659,0.04065,0.027933,0.13355,0.23134,0.0050251,-0.0079156,-0.030588,-0.052874,-0.017284,-0.044917,-0.042254,-0.048077,-0.040573,-0.069409,-0.050132,0.008,-0.051213,-0.050119,0.0050505,0.017632,-0.015152,-0.046455,0.024129,-0.020202,-0.02439,-0.045131,-0.036145,-0.057471,0.013699,-0.040609,-0.053659,0.020528,-0.031746,-0.039627,-0.042821,-0.034483,-0.023377,-0.035,-0.048951,-0.024752,-0.025126,-0.002611,-0.012285,-0.030733,-0.037736,-0.055,-0.028708,-0.04038,-0.047847,-0.042857,-0.037736,-0.07177,0.0,0.019178,0.014245,-0.013624,-0.01983,-0.047619
0.20415,0.051813,0.086053,0.017456,0.0049751,0.17057,0.0025189,0.026634,0.046875,0.013636,0.08125,-0.0093023,0.014085,0.11782,-0.033113,-0.0023753,-0.029046,-0.031315,0.040201,0.23239,0.0089286,-0.017544,-0.0069284,-0.031674,0.035629,-0.0096618,-0.021687,0.030303,0.028133,0.079787,-0.034632,0.0,0.0098522,-0.053864,-0.0068337,0.28302,-0.028571,-0.0022779,0.002331,0.071429,-0.019108,-0.029478,0.018519,0.067751,0.1312,0.54444,0.020501,0.0563,0.030879,-0.023758,-0.0089286,-0.011038,-0.0066519,-0.020316,0.0045662,-0.037209,-0.031941,0.1,-0.040573,-0.019694,0.049261,0.015184,0.021583,-0.020785,0.091398,0.002331,0.013889,-0.017699,-0.0045455,-0.023555,0.02439,-0.022936,-0.022831,0.042105,-0.014085,-0.012931,-0.0181,-0.020225,-0.0023866,-0.0091743,-0.030172,0.034653,0.011876,0.072776,-0.0065934,0.0,-0.021368,-0.032407,-0.029661,-0.0045045,0.0022272,-0.015453,-0.017391,-0.04698,0.021583,0.019139,0.025253,0.007371,0.0051546,-0.019956
-0.020576,0.0040486,0.024793,0.0079365,0.0037736,0.026217,0.027237,0.03125,0.05303,0.072243,0.058394,0.077491,0.060932,0.015748,0.06367,0.052239,0.062937,0.08,0.071429,0.12329,0.16056,0.1161,0.057554,0.066667,-0.045267,-0.067227,-0.1245,0.12111,0.10828,0.18935,0.12676,0.13783,0.12536,0.14286,0.14935,0.18182,0.12653,-0.015873,-0.053498,-0.12121,0.065868,0.17678,0.22715,0.22093,0.21118,0.21708,0.18414,0.12836,0.14458,0.13253,0.12195,0.082645,-0.0040161,-0.083665,-0.13953,0.16783,0.16164,0.27385,0.1811,0.21485,0.22034,0.20541,0.17919,0.14804,0.14068,0.10204,0.027888,0.065574,-0.057377,-0.063291,-0.11111,-0.09465,-0.085714,-0.05,-0.064,0.045643,0.14783,0.058442,0.13693,0.11486,0.18635,0.21925,0.21671,0.23647,0.17486,0.13812,0.073314,0.13793,0.16719,0.11475,0.062762,0.10833,0.075,-0.0083333,-0.054393,-0.11382,-0.043103,-0.046414,-0.017544,0.048387
-0.095785,-0.11969,-0.013333,-0.046875,0.048387,-0.14744,-0.056452,-0.082759,-0.012594,-0.060052,-0.0040816,-0.030769,-0.048,-0.038462,-0.080702,-0.080139,-0.046053,-0.094923,-0.042184,-0.010753,-0.080745,-0.040323,-0.16552,-0.21831,-0.25564,-0.24904,-0.28058,-0.030162,-0.079646,-0.0046948,-0.028226,-0.1068,-0.0067114,-0.05,-0.12,-0.27612,-0.31365,-0.28682,-0.3213,-0.27941,-0.093567,-0.060086,-0.031325,-0.015,0.071429,0.025316,-0.027586,-0.033113,-0.23711,-0.319,-0.32601,-0.31579,-0.30038,-0.3101,-0.25,-0.03321,-0.076923,0.050761,-0.058577,-0.020576,0.033259,-0.052133,0.0022883,-0.21555,-0.28727,-0.31387,-0.33569,-0.34899,-0.27612,-0.28467,-0.27547,-0.29771,-0.35211,-0.32364,-0.23013,-0.3738,-0.17928,-0.10938,-0.084746,0.04065,-0.13318,-0.04955,-0.018634,0.011038,-0.013917,-0.042105,-0.096606,-0.1746,-0.20635,-0.22901,-0.23466,-0.32203,-0.31944,-0.26154,-0.28244,-0.30961,-0.32075,-0.39274,-0.40881,-0.29183
-0.054545,-0.081545,-0.031496,-0.036036,0.012658,-0.21076,-0.23664,-0.23506,-0.072,-0.13913,-0.063063,-0.045872,0.057221,0.024793,-0.2,-0.21101,-0.18062,-0.11194,-0.048035,-0.070866,-0.033259,-0.097744,-0.11504,-0.21008,-0.17808,-0.12931,-0.039711,-0.14027,-0.14159,-0.12217,-0.024845,-0.031915,-0.068493,-0.094556,-0.136,-0.083333,-0.17647,-0.16102,-0.091743,-0.089947,-0.039832,-0.10345,0.0,-0.025,0.025381,0.16129,-0.039146,-0.038168,0.003663,-0.057971,-0.088235,-0.046083,-0.072664,-0.11875,-0.16109,-0.047619,-0.10423,-0.044068,-0.084833,-0.021645,-0.019608,-0.1004,-0.066667,-0.07109,-0.070423,-0.020576,-0.12941,-0.13415,-0.14189,-0.21528,-0.17241,-0.058824,-0.14768,-0.092308,-0.12,-0.1195,-0.017544,-0.025882,-0.033493,-0.12181,-0.0037736,-0.095385,-0.084507,-0.12321,-0.14019,-0.13462,-0.080569,-0.096154,-0.064677,-0.049505,-0.25311,-0.28287,-0.25197,-0.1711,-0.1938,-0.216,-0.19328,-0.20339,-0.18852,-0.10701
-0.10222,-0.11111,-0.12931,-0.13537,-0.12108,-0.067797,-0.092511,-0.07173,-0.14027,-0.14537,-0.16071,-0.14537,-0.13901,-0.1215,-0.08502,-0.12775,-0.17699,-0.15517,-0.16964,-0.18386,-0.17181,-0.17699,-0.15789,-0.13305,-0.076923,-0.067227,-0.12664,-0.093633,-0.16379,-0.17391,-0.18261,-0.17797,-0.17391,-0.18062,-0.1913,-0.1875,-0.16667,-0.13393,-0.13514,-0.11712,-0.035573,-0.14035,-0.18584,-0.20354,-0.19828,-0.18615,-0.16667,-0.17241,-0.17904,-0.17749,-0.16667,-0.13122,-0.11927,-0.11211,-0.095023,-0.066116,-0.11017,-0.17857,-0.2087,-0.21702,-0.19149,-0.16814,-0.14912,-0.15929,-0.15044,-0.15179,-0.13158,-0.10714,-0.11207,-0.088496,-0.075556,-0.064815,-0.067873,-0.058824,-0.074074,-0.068493,-0.049327,-0.04386,-0.044248,-0.054264,-0.081301,-0.15929,-0.1913,-0.19828,-0.18143,-0.16592,-0.1441,-0.12664,-0.13393,-0.12889,-0.12389,-0.090129,-0.097345,-0.084444,-0.053571,-0.054545,-0.063636,-0.054545,-0.048889,-0.045455
0.18462,0.048485,0.11974,0.087087,0.0063291,0.032787,0.13011,0.047022,0.038961,0.063444,0.08125,0.012121,0.012739,-0.029703,0.029762,0.184,0.003003,-0.006135,0.05136,0.037267,0.0031153,-0.032258,-0.038462,-0.053968,-0.033113,-0.042904,-0.029508,0.0347,0.025316,0.0061728,0.003096,0.015974,0.0,-0.0125,-0.021807,-0.029126,-0.025,-0.0032362,-0.03268,-0.012987,0.041783,0.041176,0.021538,0.038462,0.033639,0.023669,0.052308,0.031447,0.042904,-0.021944,-0.018987,-0.0095238,-0.028037,-0.0095847,-0.019481,0.069638,0.061453,0.12338,0.057057,0.039514,0.03125,0.031884,0.039275,-0.0029326,0.032051,-0.0093458,-0.0062112,0.0032787,-0.0095238,-0.012739,-0.021807,-0.025316,-0.028391,-0.028391,-0.12131,-0.12143,-0.087591,-0.12177,-0.16312,0.071429,0.082902,0.14634,0.073314,0.057751,0.043988,0.021277,0.021944,0.0029674,0.0084986,0.009009,0.0,-0.021807,0.023729,0.021538,0.0030769,0.0031546,-0.014925,-0.01227,-0.025316,-0.034483
-0.28788,-0.28517,-0.28462,-0.26772,-0.2607,-0.25506,-0.27126,-0.27559,-0.28125,-0.26104,-0.24082,-0.23887,-0.20675,-0.20502,-0.24498,-0.2428,-0.25203,-0.25,-0.22689,-0.22634,-0.21992,-0.20502,-0.20816,-0.21912,-0.17647,-0.1588,-0.173,-0.22449,-0.22034,-0.2439,-0.25806,-0.27481,-0.22634,-0.20661,-0.19665,-0.18987,-0.22656,-0.18333,-0.16379,-0.14537,-0.20816,-0.21774,-0.20332,-0.2103,-0.2103,-0.21552,-0.20339,-0.22835,-0.19167,-0.21457,-0.21285,-0.21138,-0.17094,-0.15284,-0.18182,-0.20482,-0.20949,-0.20648,-0.19835,-0.1913,-0.19828,-0.18987,-0.19167,-0.19672,-0.21739,-0.22222,-0.18828,-0.17241,-0.16157,-0.15284,-0.16807,-0.15745,-0.15745,-0.16318,-0.15254,-0.17695,-0.17647,-0.16738,-0.17647,-0.19028,-0.19342,-0.19342,-0.19184,-0.18487,-0.18672,-0.18876,-0.19008,-0.21429,-0.21569,-0.23438,-0.18644,-0.15419,-0.14667,-0.15284,-0.16738,-0.16949,-0.15745,-0.16102,-0.15481,-0.16393
0.058201,-0.05098,-0.12438,-0.16505,-0.18627,-0.017241,0.17986,-0.008547,-0.014925,-0.06383,-0.18584,-0.20192,-0.22936,-0.31852,-0.012531,0.87324,-0.012346,0.023697,0.063415,-0.13043,-0.18182,-0.3253,-0.22275,-0.20536,-0.16049,-0.0083333,-0.023529,0.013263,-0.0088496,0.17442,0.059459,-0.051163,-0.052632,-0.125,-0.23148,-0.16923,-0.10638,-0.11579,-0.053097,-0.039275,0.054945,-0.079019,-0.013699,0.063158,-0.051546,0.0,-0.025381,-0.14851,-0.12632,-0.15026,-0.12169,-0.10101,0.0093458,0.0,-0.0077519,0.074468,0.067227,0.034146,0.01,-0.016043,-0.049505,-0.063158,-0.10053,-0.12632,-0.15423,-0.10309,-0.055276,-0.011765,-0.015,0.0060976,0.016575,-0.019704,-0.0025445,-0.0074813,-0.010309,0.0098522,0.013123,0.021053,0.0083565,0.11,0.024845,0.009901,-0.020408,0.010309,-0.043478,-0.076923,-0.083333,-0.071823,-0.027624,-0.04918,-0.015385,-0.0050251,0.036496,0.0074813,-0.045455,-0.052941,-0.007371,-0.0025316,0.0026247,0.010471
-0.02381,-0.023622,-0.03125,-0.03876,-0.035019,-0.0081301,-0.016129,-0.019763,-0.03125,-0.035294,-0.035294,-0.023438,-0.035019,-0.03876,-0.012245,-0.01626,-0.024,-0.027668,-0.027668,-0.035573,-0.042802,-0.046512,-0.03876,-0.03876,-0.03876,-0.042802,-0.03876,-0.02439,-0.012245,-0.016129,-0.024,-0.027888,-0.031746,-0.03937,-0.042471,-0.046875,-0.039062,-0.039062,-0.035294,-0.039062,-0.012245,-0.012245,-0.020243,-0.032,-0.035857,-0.031746,-0.035857,-0.046875,-0.043137,-0.047244,-0.043137,-0.027668,-0.035294,-0.035573,-0.035019,-0.016393,-0.016393,-0.028112,-0.032,-0.032,-0.032,-0.031746,-0.035857,-0.035857,-0.039683,-0.04,-0.03937,-0.046512,-0.046512,-0.043137,-0.039062,-0.046512,-0.050584,-0.057915,-0.057471,-0.060606,-0.065134,-0.061069,-0.057471,-0.020408,-0.020408,-0.02439,-0.02834,-0.036145,-0.03252,-0.02834,-0.032,-0.032,-0.036145,-0.043478,-0.043137,-0.043137,-0.050193,-0.057915,-0.050584,-0.050193,-0.058824,-0.054688,-0.050584,-0.061538
0.12903,0.082294,0.060606,0.050505,0.050505,0.021622,0.12621,-0.0029326,0.033639,0.049057,0.097087,0.044444,0.06422,0.097345,-0.016484,0.13924,0.16872,0.15493,0.15596,0.080808,0.14537,0.02521,0.076923,0.045752,0.12245,0.028777,-0.020134,0.19658,0.077966,0.16239,0.20188,0.042781,0.087379,0.073892,0.07767,0.046875,0.026764,0.065089,0.17874,0.15238,0.050761,0.10759,0.094891,0.13744,0.084416,0.04712,0.090909,0.093117,0.11628,0.10156,0.067616,0.09434,0.04,0.10909,0.11443,0.015015,0.03352,0.064407,0.11034,0.099631,0.018987,0.025,0.097276,0.085714,0.20379,0.10619,0.041667,0.0,0.04712,0.11628,0.093633,0.10438,0.063613,0.05314,0.057357,-0.023669,0.17808,0.019417,-0.078261,0.089286,0.085526,0.10897,0.087324,0.068063,0.091575,0.096491,0.11504,0.092937,0.05919,0.2233,0.085106,-0.010101,0.058201,0.12329,0.067847,0.078571,0.090343,0.073314,0.053165,0.057895
0.14173,0.18717,0.19385,0.10056,0.079038,0.15596,0.16842,0.28342,0.2514,0.19614,0.12626,0.10299,0.23497,0.16471,0.17576,0.26761,0.28421,0.28643,0.28972,0.25253,0.11194,0.20398,0.22727,0.30055,0.1322,0.23502,0.19588,0.13939,0.19816,0.17738,0.086262,0.13944,0.34759,0.27374,0.25749,0.28497,0.090379,0.13934,0.29231,0.18828,0.041667,0.07027,0.21267,0.13665,0.075718,0.26633,0.31034,0.21739,0.25424,0.12162,0.19502,0.18227,0.22727,0.24038,0.11647,0.13333,0.11765,0.21637,0.081395,0.15457,0.13553,0.22472,0.21472,0.32515,0.23364,0.12865,0.087819,0.14545,0.15523,0.15953,0.25743,0.20245,0.21,0.098143,0.039474,0.14721,0.11905,0.16571,0.10526,0.054945,0.20856,0.17978,0.24348,0.11962,0.085859,0.18143,0.26368,0.32584,0.12389,0.18408,0.10753,0.077882,0.26407,0.31132,0.11437,0.25743,0.20635,0.28492,0.16807,0.17371
0.29197,0.15625,0.18356,0.1682,0.11278,0.15523,0.1573,0.12105,0.088757,0.19681,0.1399,0.07177,0.14286,0.14286,0.18182,0.18881,0.16176,0.11613,0.17007,0.17419,0.18717,0.10891,0.03662,0.042904,0.072243,0.20833,0.22488,0.16162,0.13768,0.11897,0.14685,0.2,0.18621,0.090909,0.1068,0.16279,0.045198,0.13793,0.25,0.2067,0.11579,0.19824,0.12957,0.10692,0.18777,0.19298,0.16129,0.1686,0.21127,0.10896,0.13784,0.081481,0.11111,0.14829,0.13158,0.15217,0.19249,0.14754,0.1913,0.21186,0.13889,0.20168,0.17314,0.12184,0.15228,0.11351,0.12821,0.059172,0.070028,0.11315,0.14191,0.093567,0.1066,0.11574,0.13659,0.14634,0.20787,0.14568,0.14074,0.16418,0.1814,0.17647,0.16226,0.14286,0.20548,0.15636,0.19665,0.12626,0.068493,0.065089,0.059459,0.049563,0.13333,0.086567,0.20833,0.17037,0.11515,0.13953,0.14545,0.13183
0.1875,0.12453,0.098182,0.11278,0.075188,0.047337,0.046154,0.012048,0.099237,0.16017,0.2451,-0.017143,0.091703,0.15464,0.1913,0.062112,0.11661,0.055556,0.16667,0.22388,0.071186,0.17371,0.21905,0.10943,0.19626,0.16996,0.0054348,0.21569,0.055556,0.098976,0.13139,0.065789,0.25225,0.087108,0.14504,0.15953,0.081081,0.14079,0.083333,0.026128,0.29213,0.15044,0.13971,0.094595,0.08,0.16129,0.22374,0.10526,0.1134,0.076453,0.071186,0.12414,0.052342,0.010204,0.03632,0.24064,0.087613,0.11538,0.081365,0.069909,0.10135,0.17094,0.15058,0.017143,0.044084,0.05988,0.06087,0.13235,0.0027548,0.063973,0.052632,0.15578,0.17597,0.060498,0.11504,0.032836,0.031056,0.072243,0.17925,0.05638,0.14554,0.13869,0.035461,0.033175,-0.0054054,0.005618,0.10394,-0.005618,0.05298,0.076923,0.068852,0.020772,0.027864,0.091549,0.1441,0.029316,0.14286,0.16,0.19048,0.10769
0.20913,-0.002445,0.085044,0.011628,-0.02521,-0.079755,-0.022346,-0.084507,0.040698,0.047368,0.0,-0.06812,0.013123,0.046243,-0.02439,0.12941,-0.033248,-0.018373,0.04321,0.04918,0.038043,-0.024,-0.023585,-0.045564,-0.016216,-0.03163,-0.027708,-0.032099,-0.026128,0.046683,-0.035599,-0.026596,0.0074442,-0.054217,-0.031088,0.052632,-0.038647,-0.023377,-0.038095,-0.0025974,-0.096774,-0.083333,0.010204,0.015385,-0.010101,0.093656,0.020408,0.028571,0.074184,-0.034121,-0.005,-0.033766,-0.015625,-0.017903,0.0,-0.037975,-0.036082,0.050279,0.054393,0.0084034,-0.015625,0.043956,0.013477,-0.0098039,-0.0052083,-0.0075567,-0.015464,-0.0027397,-0.014778,0.016575,0.0025974,-0.033149,-0.040214,-0.014634,-0.0050505,0.0024691,0.1028,0.018667,0.0,-0.024752,-0.0070922,0.044693,-0.010101,-0.028736,-0.01005,0.018373,0.10438,-0.013477,-0.015152,-0.014778,-0.02551,-0.036269,0.039106,0.012821,0.0052632,0.010638,-0.022005,-0.0077922,-0.024129,-0.022901
0.089202,-0.0042194,0.014925,0.024876,-0.085202,0.11647,0.066148,0.039648,0.11765,-0.020747,-0.012552,-0.13808,-0.175,-0.28986,0.20502,0.27179,-0.069069,-0.059172,-0.04375,-0.084337,-0.10559,-0.1495,-0.16547,-0.18852,-0.17886,-0.192,-0.22008,0.16883,0.10317,-0.049563,0.0,0.058296,-0.11027,-0.041096,-0.16807,-0.10638,-0.279,-0.19084,-0.21168,-0.30744,0.028986,-0.066667,0.0,-0.06422,0.0038023,-0.11661,-0.192,-0.32168,-0.2126,-0.26619,-0.10288,-0.20261,-0.1751,-0.13913,-0.063063,0.0035587,-0.017668,0.15044,-0.08,-0.18147,-0.090909,-0.32903,-0.44214,-0.26984,-0.17695,-0.26619,-0.048035,-0.06015,0.029787,0.024055,-0.028169,0.050691,0.13208,0.0075188,-0.069767,-0.078947,-0.07489,-0.27719,-0.18699,0.0073529,-0.068592,-0.04186,-0.22727,-0.26848,-0.14783,-0.224,-0.36667,-0.23622,-0.25185,-0.32226,-0.0092593,0.074286,-0.029024,-0.056911,-0.017341,-0.045455,0.14428,0.036364,0.099631,0.054945
0.18467,0.012107,0.058172,0.0375,-0.046322,-0.093426,-0.0068337,-0.020202,0.038348,0.014151,0.013477,-0.10627,0.015464,0.0,-0.065156,0.020785,-0.039409,-0.043478,0.033419,-0.002457,-0.0071942,-0.034301,-0.0181,-0.033981,-0.026042,-0.060403,-0.033816,-0.014151,-0.035088,0.0044248,-0.097403,-0.025641,0.017812,-0.058419,-0.042184,0.007371,-0.043084,-0.030457,-0.042506,-0.031325,-0.039627,-0.033333,-0.0090909,-0.016471,-0.031026,0.061008,0.022222,0.033233,0.046875,-0.042821,-0.016092,-0.051095,-0.02,-0.015,0.0,-0.058496,-0.033175,0.051491,-0.0087464,-0.041975,0.03125,0.036649,0.012853,-0.035714,0.0052083,0.0,-0.0075567,-0.036649,-0.023256,0.0080429,-0.016787,-0.049351,-0.053191,-0.020408,-0.0096618,-0.011601,0.026178,0.0,0.010471,-0.038095,-0.018182,0.040214,-0.0024331,-0.0096618,-0.036364,-0.0025063,0.070064,-0.035897,-0.040573,0.015075,-0.038462,-0.046229,0.015152,-0.003096,0.0049505,-0.016949,-0.040724,-0.023923,-0.043478,-0.0358
